terrain_group_sha256,method_id,task_count,false_corridor_count,false_corridor_correction_count,false_corridor_correction_rate,reference_valid_route_count,reference_valid_route_abandonment_count,reference_valid_route_abandonment_rate,valid_lift_opportunity_count,valid_lift_abandonment_count,valid_lift_abandonment_rate
63f4dbc865aa189f29648e83c72517ec7cc78a4f8583b6e96c7efcaae3667767,s_only,2,0,0,,1,0,0.0,0,0,
6781c0903d16e3d46119c6861e65694ea7cff09b5ee625cd768147230216eadd,continuous_attenuation,11,0,0,,10,0,0.0,2,0,0.0
6781c0903d16e3d46119c6861e65694ea7cff09b5ee625cd768147230216eadd,hard_warning,11,0,0,,10,0,0.0,2,0,0.0
6781c0903d16e3d46119c6861e65694ea7cff09b5ee625cd768147230216eadd,matched_uniform,11,0,0,,10,0,0.0,2,0,0.0
6781c0903d16e3d46119c6861e65694ea7cff09b5ee625cd768147230216eadd,s_only,11,0,0,,10,0,0.0,2,0,0.0
68b36dfdbc82a1556b91373a986f8a2b0641a3c8abfebf1d1d21458b9a73cf21,continuous_attenuation,15,6,5,0.8333333333333334,8,3,0.375,0,0,
68b36dfdbc82a1556b91373a986f8a2b0641a3c8abfebf1d1d21458b9a73cf21,hard_warning,15,6,6,1.0,8,2,0.25,0,0,
68b36dfdbc82a1556b91373a986f8a2b0641a3c8abfebf1d1d21458b9a73cf21,matched_uniform,15,6,6,1.0,8,2,0.25,0,0,
68b36dfdbc82a1556b91373a986f8a2b0641a3c8abfebf1d1d21458b9a73cf21,s_only,15,6,2,0.3333333333333333,8,1,0.125,0,0,
6bac8ff4ce5790d324a6e02e0f8d0d4aa30a4a6f6f5170d466c5c6d8e8fdd0b7,continuous_attenuation,3,0,0,,3,0,0.0,0,0,
6bac8ff4ce5790d324a6e02e0f8d0d4aa30a4a6f6f5170d466c5c6d8e8fdd0b7,hard_warning,3,0,0,,3,0,0.0,0,0,
6bac8ff4ce5790d324a6e02e0f8d0d4aa30a4a6f6f5170d466c5c6d8e8fdd0b7,matched_uniform,3,0,0,,3,0,0.0,0,0,
6bac8ff4ce5790d324a6e02e0f8d0d4aa30a4a6f6f5170d466c5c6d8e8fdd0b7,s_only,3,0,0,,3,0,0.0,0,0,
6bdd5a4439005755fe788f5e81fe4393c8f79257870641c6abfe21bd956aa450,continuous_attenuation,5,0,0,,3,0,0.0,2,0,0.0
6bdd5a4439005755fe788f5e81fe4393c8f79257870641c6abfe21bd956aa450,hard_warning,5,0,0,,3,0,0.0,2,0,0.0
6bdd5a4439005755fe788f5e81fe4393c8f79257870641c6abfe21bd956aa450,matched_uniform,5,0,0,,3,0,0.0,2,0,0.0
6bdd5a4439005755fe788f5e81fe4393c8f79257870641c6abfe21bd956aa450,s_only,5,0,0,,3,0,0.0,2,0,0.0
6c0651402e9b0b86cc6eba8957afdbd7e76adc07576cf3c24c0d4f96de88f3ae,continuous_attenuation,10,3,0,0.0,5,0,0.0,0,0,
6c0651402e9b0b86cc6eba8957afdbd7e76adc07576cf3c24c0d4f96de88f3ae,hard_warning,10,3,3,1.0,5,5,1.0,0,0,
6c0651402e9b0b86cc6eba8957afdbd7e76adc07576cf3c24c0d4f96de88f3ae,matched_uniform,10,3,1,0.3333333333333333,5,1,0.2,0,0,
6c0651402e9b0b86cc6eba8957afdbd7e76adc07576cf3c24c0d4f96de88f3ae,s_only,10,3,0,0.0,5,0,0.0,0,0,
6c60efe14c3705944c9355447d2c5c06d09936bbf9e8f2cdf16a9a461a865d5c,continuous_attenuation,8,0,0,,7,0,0.0,1,0,0.0
6c60efe14c3705944c9355447d2c5c06d09936bbf9e8f2cdf16a9a461a865d5c,hard_warning,8,0,0,,7,0,0.0,1,0,0.0
6c60efe14c3705944c9355447d2c5c06d09936bbf9e8f2cdf16a9a461a865d5c,matched_uniform,8,0,0,,7,0,0.0,1,0,0.0
6c60efe14c3705944c9355447d2c5c06d09936bbf9e8f2cdf16a9a461a865d5c,s_only,8,0,0,,7,0,0.0,1,0,0.0
6ed8cc2b834d31b63b02210e89ac85d91e3a68280a1b9e358244789a944c45f3,continuous_attenuation,3,1,1,1.0,2,0,0.0,0,0,
6ed8cc2b834d31b63b02210e89ac85d91e3a68280a1b9e358244789a944c45f3,hard_warning,3,1,1,1.0,2,0,0.0,0,0,
6ed8cc2b834d31b63b02210e89ac85d91e3a68280a1b9e358244789a944c45f3,matched_uniform,3,1,1,1.0,2,0,0.0,0,0,
6ed8cc2b834d31b63b02210e89ac85d91e3a68280a1b9e358244789a944c45f3,s_only,3,1,1,1.0,2,0,0.0,0,0,
6efb94df7aeb1429a9890642e3330deb8b2e77c8544b2f7862184b89bf2a2b70,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
6efb94df7aeb1429a9890642e3330deb8b2e77c8544b2f7862184b89bf2a2b70,hard_warning,1,0,0,,1,0,0.0,0,0,
6efb94df7aeb1429a9890642e3330deb8b2e77c8544b2f7862184b89bf2a2b70,matched_uniform,1,0,0,,1,0,0.0,0,0,
6efb94df7aeb1429a9890642e3330deb8b2e77c8544b2f7862184b89bf2a2b70,s_only,1,0,0,,1,0,0.0,0,0,
718b4f009ea526c287a5acf7c102d697a8cdbcd38aeb0edf1ec0f48cc45a4435,continuous_attenuation,8,0,0,,7,0,0.0,0,0,
718b4f009ea526c287a5acf7c102d697a8cdbcd38aeb0edf1ec0f48cc45a4435,hard_warning,8,0,0,,7,7,1.0,0,0,
718b4f009ea526c287a5acf7c102d697a8cdbcd38aeb0edf1ec0f48cc45a4435,matched_uniform,8,0,0,,7,0,0.0,0,0,
718b4f009ea526c287a5acf7c102d697a8cdbcd38aeb0edf1ec0f48cc45a4435,s_only,8,0,0,,7,0,0.0,0,0,
74c68690277e04c693c03cd56c28b7876f9f33c4e071195d60036b277cf37c95,continuous_attenuation,1,0,0,,1,1,1.0,1,1,1.0
74c68690277e04c693c03cd56c28b7876f9f33c4e071195d60036b277cf37c95,hard_warning,1,0,0,,1,1,1.0,1,1,1.0
74c68690277e04c693c03cd56c28b7876f9f33c4e071195d60036b277cf37c95,matched_uniform,1,0,0,,1,1,1.0,1,1,1.0
74c68690277e04c693c03cd56c28b7876f9f33c4e071195d60036b277cf37c95,s_only,1,0,0,,1,0,0.0,1,0,0.0
760d2f3318405ea25e62f4dce7665b29103d17b3688ed8009aaba1fc6fab4028,continuous_attenuation,2,0,0,,2,0,0.0,0,0,
760d2f3318405ea25e62f4dce7665b29103d17b3688ed8009aaba1fc6fab4028,hard_warning,2,0,0,,2,0,0.0,0,0,
760d2f3318405ea25e62f4dce7665b29103d17b3688ed8009aaba1fc6fab4028,matched_uniform,2,0,0,,2,0,0.0,0,0,
760d2f3318405ea25e62f4dce7665b29103d17b3688ed8009aaba1fc6fab4028,s_only,2,0,0,,2,0,0.0,0,0,
79f94bd9771116d9caf0da384e547b01d7e764b38322c0841e8a4eaa8d1d6aa9,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
79f94bd9771116d9caf0da384e547b01d7e764b38322c0841e8a4eaa8d1d6aa9,hard_warning,1,0,0,,1,0,0.0,0,0,
79f94bd9771116d9caf0da384e547b01d7e764b38322c0841e8a4eaa8d1d6aa9,matched_uniform,1,0,0,,1,0,0.0,0,0,
79f94bd9771116d9caf0da384e547b01d7e764b38322c0841e8a4eaa8d1d6aa9,s_only,1,0,0,,1,0,0.0,0,0,
7a481cdb8811dcfef616a4722431b9dcc5a48e23566cb26723924323ef60e88d,continuous_attenuation,2,0,0,,0,0,,0,0,
7a481cdb8811dcfef616a4722431b9dcc5a48e23566cb26723924323ef60e88d,hard_warning,2,0,0,,0,0,,0,0,
7a481cdb8811dcfef616a4722431b9dcc5a48e23566cb26723924323ef60e88d,matched_uniform,2,0,0,,0,0,,0,0,
7a481cdb8811dcfef616a4722431b9dcc5a48e23566cb26723924323ef60e88d,s_only,2,0,0,,0,0,,0,0,
7ee25264375642b3aa9539e45d6edc54a8c8c1c0552d6b8c3cc9438728f8c788,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
7ee25264375642b3aa9539e45d6edc54a8c8c1c0552d6b8c3cc9438728f8c788,hard_warning,1,0,0,,1,0,0.0,0,0,
7ee25264375642b3aa9539e45d6edc54a8c8c1c0552d6b8c3cc9438728f8c788,matched_uniform,1,0,0,,1,0,0.0,0,0,
7ee25264375642b3aa9539e45d6edc54a8c8c1c0552d6b8c3cc9438728f8c788,s_only,1,0,0,,1,0,0.0,0,0,
7f21784d840e29d2b6f49eb81a88e5b7cfb1361927171083ba9d9fd27b53da3b,continuous_attenuation,1,0,0,,1,0,0.0,1,0,0.0
7f21784d840e29d2b6f49eb81a88e5b7cfb1361927171083ba9d9fd27b53da3b,hard_warning,1,0,0,,1,0,0.0,1,0,0.0
7f21784d840e29d2b6f49eb81a88e5b7cfb1361927171083ba9d9fd27b53da3b,matched_uniform,1,0,0,,1,0,0.0,1,0,0.0
7f21784d840e29d2b6f49eb81a88e5b7cfb1361927171083ba9d9fd27b53da3b,s_only,1,0,0,,1,0,0.0,1,0,0.0
7f274497ada4d3a97c2c91360ba19f0b377e2867cc0113fe7842b004d9460999,continuous_attenuation,11,3,0,0.0,7,0,0.0,0,0,
7f274497ada4d3a97c2c91360ba19f0b377e2867cc0113fe7842b004d9460999,hard_warning,11,3,3,1.0,7,2,0.2857142857142857,0,0,
7f274497ada4d3a97c2c91360ba19f0b377e2867cc0113fe7842b004d9460999,matched_uniform,11,3,0,0.0,7,0,0.0,0,0,
7f274497ada4d3a97c2c91360ba19f0b377e2867cc0113fe7842b004d9460999,s_only,11,3,0,0.0,7,0,0.0,0,0,
7f500b355935ab0d6d6ceb9625b96ab351518dd099a6f30aea5b2d630f371d81,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
7f500b355935ab0d6d6ceb9625b96ab351518dd099a6f30aea5b2d630f371d81,hard_warning,1,0,0,,1,1,1.0,0,0,
7f500b355935ab0d6d6ceb9625b96ab351518dd099a6f30aea5b2d630f371d81,matched_uniform,1,0,0,,1,1,1.0,0,0,
7f500b355935ab0d6d6ceb9625b96ab351518dd099a6f30aea5b2d630f371d81,s_only,1,0,0,,1,0,0.0,0,0,
7f543fbf5eb51055ff65d42c82047dfc1b6189eb6e9afc85159961bdcc571037,continuous_attenuation,2,0,0,,0,0,,0,0,
7f543fbf5eb51055ff65d42c82047dfc1b6189eb6e9afc85159961bdcc571037,hard_warning,2,0,0,,0,0,,0,0,
7f543fbf5eb51055ff65d42c82047dfc1b6189eb6e9afc85159961bdcc571037,matched_uniform,2,0,0,,0,0,,0,0,
7f543fbf5eb51055ff65d42c82047dfc1b6189eb6e9afc85159961bdcc571037,s_only,2,0,0,,0,0,,0,0,
8033456c5978065b9a6559de1ba231688e280e79893ba3a83dfba3c6d0214cac,continuous_attenuation,9,2,2,1.0,4,0,0.0,1,0,0.0
8033456c5978065b9a6559de1ba231688e280e79893ba3a83dfba3c6d0214cac,hard_warning,9,2,2,1.0,4,1,0.25,1,0,0.0
8033456c5978065b9a6559de1ba231688e280e79893ba3a83dfba3c6d0214cac,matched_uniform,9,2,0,0.0,4,0,0.0,1,0,0.0
8033456c5978065b9a6559de1ba231688e280e79893ba3a83dfba3c6d0214cac,s_only,9,2,0,0.0,4,0,0.0,1,0,0.0
81b592a806466b521dfbfc2ee463872a58ac30ff16372673bd744cd9c2dac893,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
81b592a806466b521dfbfc2ee463872a58ac30ff16372673bd744cd9c2dac893,hard_warning,1,0,0,,1,0,0.0,0,0,
81b592a806466b521dfbfc2ee463872a58ac30ff16372673bd744cd9c2dac893,matched_uniform,1,0,0,,1,0,0.0,0,0,
81b592a806466b521dfbfc2ee463872a58ac30ff16372673bd744cd9c2dac893,s_only,1,0,0,,1,0,0.0,0,0,
832c17f15fff3e7f75bf92fa1274a91c803efcfd077201ddf006362a1052efae,continuous_attenuation,14,1,1,1.0,13,1,0.07692307692307693,2,0,0.0
832c17f15fff3e7f75bf92fa1274a91c803efcfd077201ddf006362a1052efae,hard_warning,14,1,1,1.0,13,10,0.7692307692307693,2,1,0.5
832c17f15fff3e7f75bf92fa1274a91c803efcfd077201ddf006362a1052efae,matched_uniform,14,1,1,1.0,13,10,0.7692307692307693,2,1,0.5
832c17f15fff3e7f75bf92fa1274a91c803efcfd077201ddf006362a1052efae,s_only,14,1,0,0.0,13,0,0.0,2,0,0.0
862c4600ff11a51963c75aeb3140245fd6ae6593b86945f03a4e5e95720087ec,continuous_attenuation,12,0,0,,2,0,0.0,0,0,
862c4600ff11a51963c75aeb3140245fd6ae6593b86945f03a4e5e95720087ec,hard_warning,12,0,0,,2,2,1.0,0,0,
862c4600ff11a51963c75aeb3140245fd6ae6593b86945f03a4e5e95720087ec,matched_uniform,12,0,0,,2,2,1.0,0,0,
862c4600ff11a51963c75aeb3140245fd6ae6593b86945f03a4e5e95720087ec,s_only,12,0,0,,2,0,0.0,0,0,
87836f3fdc970b6235f6ab27b8870f0c71ee62977f39c5fb28578825052dfca1,continuous_attenuation,2,0,0,,2,0,0.0,0,0,
87836f3fdc970b6235f6ab27b8870f0c71ee62977f39c5fb28578825052dfca1,hard_warning,2,0,0,,2,0,0.0,0,0,
87836f3fdc970b6235f6ab27b8870f0c71ee62977f39c5fb28578825052dfca1,matched_uniform,2,0,0,,2,0,0.0,0,0,
87836f3fdc970b6235f6ab27b8870f0c71ee62977f39c5fb28578825052dfca1,s_only,2,0,0,,2,0,0.0,0,0,
8a37ef3bc4570f3705d10ed903b67d2452e45c234e2010fffec6a2d780fac876,continuous_attenuation,18,2,0,0.0,12,1,0.08333333333333333,0,0,
8a37ef3bc4570f3705d10ed903b67d2452e45c234e2010fffec6a2d780fac876,hard_warning,18,2,2,1.0,12,12,1.0,0,0,
8a37ef3bc4570f3705d10ed903b67d2452e45c234e2010fffec6a2d780fac876,matched_uniform,18,2,0,0.0,12,2,0.16666666666666666,0,0,
8a37ef3bc4570f3705d10ed903b67d2452e45c234e2010fffec6a2d780fac876,s_only,18,2,0,0.0,12,0,0.0,0,0,
8b250779d3632c7a8464bdb3ba54f1b749835c9c94504fbdcf90e834a310339b,continuous_attenuation,2,0,0,,1,0,0.0,1,0,0.0
8b250779d3632c7a8464bdb3ba54f1b749835c9c94504fbdcf90e834a310339b,hard_warning,2,0,0,,1,0,0.0,1,0,0.0
8b250779d3632c7a8464bdb3ba54f1b749835c9c94504fbdcf90e834a310339b,matched_uniform,2,0,0,,1,0,0.0,1,0,0.0
8b250779d3632c7a8464bdb3ba54f1b749835c9c94504fbdcf90e834a310339b,s_only,2,0,0,,1,0,0.0,1,0,0.0
8b50ce8258792c40d3da575b5269a3e59b83fd7d4e6602c370f324a8cb28a478,continuous_attenuation,1,0,0,,0,0,,0,0,
8b50ce8258792c40d3da575b5269a3e59b83fd7d4e6602c370f324a8cb28a478,hard_warning,1,0,0,,0,0,,0,0,
8b50ce8258792c40d3da575b5269a3e59b83fd7d4e6602c370f324a8cb28a478,matched_uniform,1,0,0,,0,0,,0,0,
8b50ce8258792c40d3da575b5269a3e59b83fd7d4e6602c370f324a8cb28a478,s_only,1,0,0,,0,0,,0,0,
8be39a849505f0c8a6f0dd63bbe4ce67c0dda7e227b6790cf36ddf1c4a1ffde4,continuous_attenuation,1,0,0,,1,0,0.0,1,0,0.0
8be39a849505f0c8a6f0dd63bbe4ce67c0dda7e227b6790cf36ddf1c4a1ffde4,hard_warning,1,0,0,,1,0,0.0,1,0,0.0
8be39a849505f0c8a6f0dd63bbe4ce67c0dda7e227b6790cf36ddf1c4a1ffde4,matched_uniform,1,0,0,,1,0,0.0,1,0,0.0
8be39a849505f0c8a6f0dd63bbe4ce67c0dda7e227b6790cf36ddf1c4a1ffde4,s_only,1,0,0,,1,0,0.0,1,0,0.0
8dd3f3bf6aa372920049a0d61c3914e46bae18e11e3d3abeaf94f73ae92095a0,continuous_attenuation,2,0,0,,2,0,0.0,0,0,
8dd3f3bf6aa372920049a0d61c3914e46bae18e11e3d3abeaf94f73ae92095a0,hard_warning,2,0,0,,2,0,0.0,0,0,
8dd3f3bf6aa372920049a0d61c3914e46bae18e11e3d3abeaf94f73ae92095a0,matched_uniform,2,0,0,,2,0,0.0,0,0,
8dd3f3bf6aa372920049a0d61c3914e46bae18e11e3d3abeaf94f73ae92095a0,s_only,2,0,0,,2,0,0.0,0,0,
8fe9d4e95faa2c3569d16c1106e3870622506598081eb8fd1c73556ad519ba5a,continuous_attenuation,3,0,0,,2,0,0.0,0,0,
8fe9d4e95faa2c3569d16c1106e3870622506598081eb8fd1c73556ad519ba5a,hard_warning,3,0,0,,2,0,0.0,0,0,
8fe9d4e95faa2c3569d16c1106e3870622506598081eb8fd1c73556ad519ba5a,matched_uniform,3,0,0,,2,0,0.0,0,0,
8fe9d4e95faa2c3569d16c1106e3870622506598081eb8fd1c73556ad519ba5a,s_only,3,0,0,,2,0,0.0,0,0,
9067ff6a7cf225fa162590e2df36cad1515533883b5ac30d6c2adcaa83eba872,continuous_attenuation,1,0,0,,1,0,0.0,1,0,0.0
9067ff6a7cf225fa162590e2df36cad1515533883b5ac30d6c2adcaa83eba872,hard_warning,1,0,0,,1,0,0.0,1,0,0.0
9067ff6a7cf225fa162590e2df36cad1515533883b5ac30d6c2adcaa83eba872,matched_uniform,1,0,0,,1,0,0.0,1,0,0.0
9067ff6a7cf225fa162590e2df36cad1515533883b5ac30d6c2adcaa83eba872,s_only,1,0,0,,1,0,0.0,1,0,0.0
912c9405f19ba59386e301d16088fa897df8e4d8f28ae9600146dc1dd745e452,continuous_attenuation,1,0,0,,0,0,,0,0,
912c9405f19ba59386e301d16088fa897df8e4d8f28ae9600146dc1dd745e452,hard_warning,1,0,0,,0,0,,0,0,
912c9405f19ba59386e301d16088fa897df8e4d8f28ae9600146dc1dd745e452,matched_uniform,1,0,0,,0,0,,0,0,
912c9405f19ba59386e301d16088fa897df8e4d8f28ae9600146dc1dd745e452,s_only,1,0,0,,0,0,,0,0,
920342328b593afc425697a253afc689a4142b8884096b9257592effada0a8b2,continuous_attenuation,3,1,0,0.0,2,0,0.0,0,0,
920342328b593afc425697a253afc689a4142b8884096b9257592effada0a8b2,hard_warning,3,1,1,1.0,2,0,0.0,0,0,
920342328b593afc425697a253afc689a4142b8884096b9257592effada0a8b2,matched_uniform,3,1,0,0.0,2,0,0.0,0,0,
920342328b593afc425697a253afc689a4142b8884096b9257592effada0a8b2,s_only,3,1,0,0.0,2,0,0.0,0,0,
93705fdae07e93080a92d9973a1018ac84cf2a5adad9bfcd12c5f52a656cdd30,continuous_attenuation,10,3,0,0.0,6,0,0.0,3,0,0.0
93705fdae07e93080a92d9973a1018ac84cf2a5adad9bfcd12c5f52a656cdd30,hard_warning,10,3,3,1.0,6,3,0.5,3,3,1.0
93705fdae07e93080a92d9973a1018ac84cf2a5adad9bfcd12c5f52a656cdd30,matched_uniform,10,3,2,0.6666666666666666,6,0,0.0,3,0,0.0
93705fdae07e93080a92d9973a1018ac84cf2a5adad9bfcd12c5f52a656cdd30,s_only,10,3,0,0.0,6,0,0.0,3,0,0.0
93fd01aaa04c9b5024b95429b655d2b7cec12d4bde784fdbf7a0a224b6d00eb9,continuous_attenuation,1,0,0,,0,0,,0,0,
93fd01aaa04c9b5024b95429b655d2b7cec12d4bde784fdbf7a0a224b6d00eb9,hard_warning,1,0,0,,0,0,,0,0,
93fd01aaa04c9b5024b95429b655d2b7cec12d4bde784fdbf7a0a224b6d00eb9,matched_uniform,1,0,0,,0,0,,0,0,
93fd01aaa04c9b5024b95429b655d2b7cec12d4bde784fdbf7a0a224b6d00eb9,s_only,1,0,0,,0,0,,0,0,
94ffb639c3ce8d00834ec937eefd5ae58c8361fd7fdb91c05b3ff32acccfff66,continuous_attenuation,2,0,0,,2,0,0.0,0,0,
94ffb639c3ce8d00834ec937eefd5ae58c8361fd7fdb91c05b3ff32acccfff66,hard_warning,2,0,0,,2,0,0.0,0,0,
94ffb639c3ce8d00834ec937eefd5ae58c8361fd7fdb91c05b3ff32acccfff66,matched_uniform,2,0,0,,2,0,0.0,0,0,
94ffb639c3ce8d00834ec937eefd5ae58c8361fd7fdb91c05b3ff32acccfff66,s_only,2,0,0,,2,0,0.0,0,0,
9685d4bd8418780d8601bc4a832458bf15cab1a89c0c12c398ba54e92737f76f,continuous_attenuation,1,0,0,,1,0,0.0,1,0,0.0
9685d4bd8418780d8601bc4a832458bf15cab1a89c0c12c398ba54e92737f76f,hard_warning,1,0,0,,1,0,0.0,1,0,0.0
9685d4bd8418780d8601bc4a832458bf15cab1a89c0c12c398ba54e92737f76f,matched_uniform,1,0,0,,1,0,0.0,1,0,0.0
9685d4bd8418780d8601bc4a832458bf15cab1a89c0c12c398ba54e92737f76f,s_only,1,0,0,,1,0,0.0,1,0,0.0
9c1f211105bd84c77202f210e9b5c3c0164baa369487c2c19b364d81bf63185c,continuous_attenuation,1,0,0,,0,0,,0,0,
9c1f211105bd84c77202f210e9b5c3c0164baa369487c2c19b364d81bf63185c,hard_warning,1,0,0,,0,0,,0,0,
9c1f211105bd84c77202f210e9b5c3c0164baa369487c2c19b364d81bf63185c,matched_uniform,1,0,0,,0,0,,0,0,
9c1f211105bd84c77202f210e9b5c3c0164baa369487c2c19b364d81bf63185c,s_only,1,0,0,,0,0,,0,0,
9db51f65e7fb9517e36386590855b9de19513ea87289f700da23c227d554b330,continuous_attenuation,4,0,0,,3,0,0.0,0,0,
9db51f65e7fb9517e36386590855b9de19513ea87289f700da23c227d554b330,hard_warning,4,0,0,,3,2,0.6666666666666666,0,0,
9db51f65e7fb9517e36386590855b9de19513ea87289f700da23c227d554b330,matched_uniform,4,0,0,,3,2,0.6666666666666666,0,0,
9db51f65e7fb9517e36386590855b9de19513ea87289f700da23c227d554b330,s_only,4,0,0,,3,0,0.0,0,0,
9e0ffec14857972f69e8c1f2dcd530dde10a7d085930843784a4e2942081f344,continuous_attenuation,4,0,0,,3,0,0.0,0,0,
9e0ffec14857972f69e8c1f2dcd530dde10a7d085930843784a4e2942081f344,hard_warning,4,0,0,,3,0,0.0,0,0,
9e0ffec14857972f69e8c1f2dcd530dde10a7d085930843784a4e2942081f344,matched_uniform,4,0,0,,3,0,0.0,0,0,
9e0ffec14857972f69e8c1f2dcd530dde10a7d085930843784a4e2942081f344,s_only,4,0,0,,3,0,0.0,0,0,
9ea2cf3aed879a520c7d3c0bf1f4962b3e1a82cd23934081e1fc57a2dfa5ae9b,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
9ea2cf3aed879a520c7d3c0bf1f4962b3e1a82cd23934081e1fc57a2dfa5ae9b,hard_warning,1,0,0,,1,0,0.0,0,0,
9ea2cf3aed879a520c7d3c0bf1f4962b3e1a82cd23934081e1fc57a2dfa5ae9b,matched_uniform,1,0,0,,1,0,0.0,0,0,
9ea2cf3aed879a520c7d3c0bf1f4962b3e1a82cd23934081e1fc57a2dfa5ae9b,s_only,1,0,0,,1,0,0.0,0,0,
9fddafd955728592534eb1c6e97a60cb7ab63da4347501612ed88dcfd2115a55,continuous_attenuation,1,0,0,,0,0,,0,0,
9fddafd955728592534eb1c6e97a60cb7ab63da4347501612ed88dcfd2115a55,hard_warning,1,0,0,,0,0,,0,0,
9fddafd955728592534eb1c6e97a60cb7ab63da4347501612ed88dcfd2115a55,matched_uniform,1,0,0,,0,0,,0,0,
9fddafd955728592534eb1c6e97a60cb7ab63da4347501612ed88dcfd2115a55,s_only,1,0,0,,0,0,,0,0,
a271ea5360ebc346bc416be8bb175bc26cebc29cee21999047795d28d0f500d5,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
a271ea5360ebc346bc416be8bb175bc26cebc29cee21999047795d28d0f500d5,hard_warning,1,0,0,,1,0,0.0,0,0,
a271ea5360ebc346bc416be8bb175bc26cebc29cee21999047795d28d0f500d5,matched_uniform,1,0,0,,1,0,0.0,0,0,
a271ea5360ebc346bc416be8bb175bc26cebc29cee21999047795d28d0f500d5,s_only,1,0,0,,1,0,0.0,0,0,
a395cb0cab3b2421c3672f82e3a9545982460f82dcc1a76dc4e091d1f594eb88,continuous_attenuation,4,0,0,,1,0,0.0,0,0,
a395cb0cab3b2421c3672f82e3a9545982460f82dcc1a76dc4e091d1f594eb88,hard_warning,4,0,0,,1,1,1.0,0,0,
a395cb0cab3b2421c3672f82e3a9545982460f82dcc1a76dc4e091d1f594eb88,matched_uniform,4,0,0,,1,1,1.0,0,0,
a395cb0cab3b2421c3672f82e3a9545982460f82dcc1a76dc4e091d1f594eb88,s_only,4,0,0,,1,0,0.0,0,0,
a5a61f14fb1cb844bbb3bf99e408d718a6977186e9efc53f8799f4cf797a161d,continuous_attenuation,1,0,0,,0,0,,0,0,
a5a61f14fb1cb844bbb3bf99e408d718a6977186e9efc53f8799f4cf797a161d,hard_warning,1,0,0,,0,0,,0,0,
a5a61f14fb1cb844bbb3bf99e408d718a6977186e9efc53f8799f4cf797a161d,matched_uniform,1,0,0,,0,0,,0,0,
a5a61f14fb1cb844bbb3bf99e408d718a6977186e9efc53f8799f4cf797a161d,s_only,1,0,0,,0,0,,0,0,
a5ed69027e5821350a9ff42edb1b8ac1ddf49ff4526ed9af60fe779f309f62ad,continuous_attenuation,1,0,0,,1,0,0.0,0,0,
a5ed69027e5821350a9ff42edb1b8ac1ddf49ff4526ed9af60fe779f309f62ad,hard_warning,1,0,0,,1,0,0.0,0,0,
a5ed69027e5821350a9ff42edb1b8ac1ddf49ff4526ed9af60fe779f309f62ad,matched_uniform,1,0,0,,1,0,0.0,0,0,
a5ed69027e5821350a9ff42edb1b8ac1ddf49ff4526ed9af60fe779f309f62ad,s_only,1,0,0,,1,0,0.0,0,0,
a7dc00a8938066ff2b2d44e1c1535f52ea58e8d152c4ecd4e475e625770b8944,continuous_attenuation,2,0,0,,0,0,,0,0,
a7dc00a8938066ff2b2d44e1c1535f52ea58e8d152c4ecd4e475e625770b8944,hard_warning,2,0,0,,0,0,,0,0,
a7dc00a8938066ff2b2d44e1c1535f52ea58e8d152c4ecd4e475e625770b8944,matched_uniform,2,0,0,,0,0,,0,0,
a7dc00a8938066ff2b2d44e1c1535f52ea58e8d152c4ecd4e475e625770b8944,s_only,2,0,0,,0,0,,0,0,
a8c5589f9a09b24212865a5d5ffe16b46a870fe355d5c001b0c3002c770a27a8,continuous_attenuation,1,0,0,,0,0,,0,0,
a8c5589f9a09b24212865a5d5ffe16b46a870fe355d5c001b0c3002c770a27a8,hard_warning,1,0,0,,0,0,,0,0,
a8c5589f9a09b24212865a5d5ffe16b46a870fe355d5c001b0c3002c770a27a8,matched_uniform,1,0,0,,0,0,,0,0,
a8c5589f9a09b24212865a5d5ffe16b46a870fe355d5c001b0c3002c770a27a8,s_only,1,0,0,,0,0,,0,0,
a9c9713115098515f80166161239a9b3706cd50592491a226d3bc7d31d6503b2,continuous_attenuation,3,0,0,,2,0,0.0,0,0,
a9c9713115098515f80166161239a9b3706cd50592491a226d3bc7d31d6503b2,hard_warning,3,0,0,,2,1,0.5,0,0,
a9c9713115098515f80166161239a9b3706cd50592491a226d3bc7d31d6503b2,matched_uniform,3,0,0,,2,1,0.5,0,0,
a9c9713115098515f80166161239a9b3706cd50592491a226d3bc7d31d6503b2,s_only,3,0,0,,2,0,0.0,0,0,
aa57e4acb5898069d268110ee3ffd3c6bd36de12143b2cf18f7c223b4f859d06,continuous_attenuation,4,0,0,,3,0,0.0,0,0,
aa57e4acb5898069d268110ee3ffd3c6bd36de12143b2cf18f7c223b4f859d06,hard_warning,4,0,0,,3,1,0.3333333333333333,0,0,
aa57e4acb5898069d268110ee3ffd3c6bd36de12143b2cf18f7c223b4f859d06,matched_uniform,4,0,0,,3,1,0.3333333333333333,0,0,
